id,danjia,zongjia,quyu,xiaoqu,huxing,louceng,jianmian,jiegou,taoneimianji,jianzhuleixing,chaoxiang,jianzhujiegou,zhuangxiu,tihubili,dianti,chanquan,guapaishijian,jiaoyiquanshu,shangcijiaoyi,fangwuyongtu,fangwunianxian,chanquansuoshu,diyaxinxi,create_time
108400085880,35479,290万,天河 黄村,中海康城,2室2厅1厨1卫,中楼层 (共7层),81.74㎡,平层,68.74㎡,塔楼,北,钢混结构,简装,一梯两户,无,70年,2018-10-10,商品房,2011-01-11,普通住宅,满五年,非共有,有抵押 64万元 业主自还,2020-01-16 15:10:32
108400265457,7811,59万,花都 狮岭镇,金碧御水山庄,2室1厅1厨1卫,高楼层 (共6层),75.54㎡,平层,暂无数据,塔楼,东,钢混结构,精装,一梯四户,无,70年,2019-02-22,商品房,2014-08-21,普通住宅,满五年,非共有,无抵押,2020-01-16 15:10:33
108400250301,18951,130万,番禺 市桥,华侨城(番禺),2室1厅1厨1卫,中楼层 (共8层),68.6㎡,平层,53.28㎡,塔楼,东,钢混结构,精装,一梯三户,无,70年,2019-02-14,商品房,2012-07-19,普通住宅,满五年,非共有,有抵押 20万元 金融公司垫资,2020-01-16 15:10:35
108400924452,10375,130万,从化 神岗镇,人盛巴厘天地,3室2厅1厨2卫,低楼层 (共17层),125.31㎡,平层,100.37㎡,塔楼,南,钢混结构,简装,两梯三户,有,70年,2020-01-05,商品房,2017-10-25,普通住宅,满两年,共有,有抵押 40万元 客户偿还,2020-01-16 15:10:36
108400790553,18041,114万,花都 旧区,银菊花小区,2室1厅1厨1卫,中楼层 (共7层),63.19㎡,平层,暂无数据,塔楼,南,钢混结构,简装,一梯两户,无,70年,2019-11-06,商品房,2016-10-19,普通住宅,满两年,非共有,无抵押,2020-01-16 15:10:37
108400504864,36922,178万,海珠 赤岗,鸿运花园,1室1厅1厨1卫,中楼层 (共8层),48.21㎡,平层,暂无数据,塔楼,北,钢混结构,精装,一梯五户,无,70年,2019-06-23,商品房,2017-09-05,普通住宅,满两年,非共有,有抵押 100万元 兴业银行 客户偿还,2020-01-16 15:10:39
108400832690,38837,327万,黄埔 黄埔区府,黄埔花园,2室2厅1厨1卫,中楼层 (共18层),84.2㎡,平层,69.08㎡,塔楼,南,钢混结构,精装,两梯六户,有,70年,2019-11-26,商品房,2009-05-04,普通住宅,满五年,共有,无抵押,2020-01-16 15:10:40
108400832104,41374,465万,海珠 工业大道中,保利花园,4室2厅1厨2卫,中楼层 (共18层),112.39㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯四户,有,70年,2019-11-25,商品房,2008-08-28,普通住宅,满五年,共有,无抵押,2020-01-16 15:10:41
108400791143,30240,188万,番禺 大石,滨江绿园,2室1厅1厨1卫,中楼层 (共11层),62.17㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,一梯六户,有,70年,2019-11-06,商品房,2013-10-16,普通住宅,满五年,共有,无抵押,2020-01-16 15:10:42
108400298267,37314,300万,黄埔 黄埔区府,黄埔花园,2室2厅1厨1卫,中楼层 (共14层),80.4㎡,平层,65.37㎡,塔楼,北,钢混结构,精装,两梯六户,有,70年,2019-03-10,商品房,2009-04-25,普通住宅,满五年,共有,无抵押,2020-01-16 15:10:43
108400771066,30374,248万,白云 新市,汇侨新城南区,3室2厅1厨1卫,中楼层 (共17层),81.65㎡,平层,67.34㎡,塔楼,东,钢混结构,简装,两梯八户,有,70年,2019-10-27,商品房,2003-10-09,普通住宅,满五年,共有,无抵押,2020-01-16 15:10:45
108400812746,41189,208万,越秀 五羊新城,五羊小区,2室1厅1厨1卫,高楼层 (共9层),50.5㎡,平层,45.67㎡,塔楼,北,钢混结构,精装,一梯六户,无,70年,2019-11-16,房改房,2004-03-25,普通住宅,满五年,非共有,无抵押,2020-01-16 15:10:46
108400916402,25201,148万,荔湾 鹤洞,广船鹤园小区,2室1厅1厨1卫,中楼层 (共8层),58.73㎡,平层,53.06㎡,塔楼,东南,钢混结构,简装,一梯两户,无,70年,2020-01-01,商品房,2007-04-18,普通住宅,满五年,非共有,无抵押,2020-01-16 15:10:47
108400682483,24422,232万,增城 白江,豪进山湖珺璟,3室2厅1厨1卫,中楼层 (共33层),95㎡,平层,74.31㎡,塔楼,南 北,钢混结构,其他,两梯四户,有,70年,2019-09-16,商品房,2016-09-01,普通住宅,满两年,非共有,有抵押,2020-01-16 15:10:48
108400882752,28291,115万,黄埔 大沙地,鹤林苑,1室1厅1厨1卫,中楼层 (共9层),40.65㎡,平层,暂无数据,塔楼,西,钢混结构,简装,一梯六户,无,70年,2019-12-17,商品房,2017-08-30,普通住宅,满两年,非共有,无抵押,2020-01-16 15:10:49
108400095329,43600,405万,天河 龙洞,保利林海山庄,3室2厅1厨1卫,高楼层 (共25层),92.89㎡,平层,76.82㎡,塔楼,西北,钢混结构,简装,两梯六户,有,70年,2018-10-16,商品房,2009-03-18,普通住宅,满五年,共有,无抵押,2020-01-16 15:10:50
108400896734,49608,310万,天河 天河公园,翠湖山庄,2室2厅1厨1卫,中楼层 (共13层),62.49㎡,平层,暂无数据,塔楼,南 西南,钢混结构,精装,三梯六户,有,70年,2019-12-22,商品房,2013-09-09,普通住宅,满五年,非共有,无抵押,2020-01-16 15:10:52
108400511108,36616,450万,番禺 星河湾,广州星河湾怡心园,3室2厅1厨2卫,低楼层 (共9层),122.9㎡,平层,107.08㎡,塔楼,南 北,钢混结构,精装,一梯四户,有,70年,2019-06-27,商品房,2009-09-28,普通住宅,满五年,非共有,有抵押 200万元 民生银行 客户偿还,2020-01-16 15:10:53
108400507646,8550,122万,花都 狮岭镇,花都颐和山庄,4室2厅1厨2卫,低楼层 (共18层),142.7㎡,平层,115.77㎡,塔楼,东南,钢混结构,精装,两梯四户,有,70年,2019-06-25,商品房,2016-05-08,普通住宅,满两年,共有,有抵押 40万元 客户偿还,2020-01-16 15:10:54
108400127502,22611,190万,增城 凤凰城,碧桂园凤凰城凤馨苑,2室2厅1厨2卫,低楼层 (共18层),84.03㎡,平层,68.5㎡,塔楼,南,钢混结构,精装,两梯四户,有,70年,2018-11-05,商品房,2018-11-05,普通住宅,未满两年,非共有,有抵押 10万元 公积金 业主自还,2020-01-16 15:10:55
108400738108,13334,80万,番禺 市桥,环城西路工农大街,2室1厅1厨1卫,中楼层 (共5层),60㎡,平层,57.25㎡,板楼,南,钢混结构,简装,一梯两户,暂无数据,70年,2019-10-13,商品房,2016-10-19,普通住宅,满两年,非共有,无抵押,2020-01-16 15:10:58
108400899899,45451,520万,越秀 淘金,华侨乐园,3室2厅1厨2卫,高楼层 (共18层),114.41㎡,平层,暂无数据,塔楼,西南,钢混结构,简装,两梯八户,有,70年,2019-12-24,商品房,2002-04-03,普通住宅,满五年,共有,无抵押,2020-01-16 15:10:59
108400928894,21288,215万,南沙 进港大道,碧桂园天玺湾,3室1厅1厨2卫,低楼层 (共30层),101㎡,平层,78.65㎡,塔楼,东北,钢混结构,简装,两梯四户,有,70年,2020-01-07,商品房,2016-07-29,普通住宅,满两年,非共有,无抵押,2020-01-16 15:11:00
108400592204,38299,190万,荔湾 西村,环市西路广雅后街,2室1厅1厨1卫,中楼层 (共8层),49.61㎡,平层,暂无数据,塔楼,南,钢混结构,简装,一梯七户,无,70年,2019-08-04,商品房,2000-08-01,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:01
108400858071,18875,168万,南沙 进港大道,南沙时代,2室1厅1厨1卫,高楼层 (共17层),89.01㎡,平层,暂无数据,塔楼,北,钢混结构,精装,两梯六户,有,70年,2019-12-06,商品房,2017-12-12,普通住宅,满两年,非共有,有抵押 70万元,2020-01-16 15:11:02
108400716779,31697,306万,白云 东平,万科云山花园,3室2厅1厨1卫,中楼层 (共18层),96.54㎡,平层,79.64㎡,塔楼,东南,钢混结构,精装,两梯四户,有,70年,2019-10-01,商品房,2011-08-23,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:04
108400938094,38971,265万,越秀 越秀南,湛塘路,2室1厅1厨1卫,低楼层 (共9层),68㎡,平层,暂无数据,塔楼,东,钢混结构,简装,一梯七户,无,70年,2020-01-12,商品房,2017-04-02,普通住宅,满两年,非共有,无抵押,2020-01-16 15:11:05
108400881282,49460,430万,天河 天润路,天寿路,3室1厅1厨1卫,中楼层 (共9层),86.94㎡,平层,77.74㎡,塔楼,南 北,钢混结构,精装,一梯四户,暂无数据,50年,2019-12-16,商品房,2011-05-19,商住两用,满五年,非共有,无抵押,2020-01-16 15:11:06
108400101465,20667,155万,白云 新市,汇侨新城东区,2室1厅1厨1卫,高楼层 (共9层),75㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,一梯四户,无,70年,2018-10-18,商品房,2012-01-11,普通住宅,满五年,非共有,有抵押 50万元 光大银行 金融公司垫资,2020-01-16 15:11:07
108400871431,54411,103万,荔湾 西关,文昌南路,2室1厅1厨1卫,低楼层 (共1层),18.93㎡,平层,18.93㎡,暂无数据,东,钢混结构,精装,一梯一户,无,70年,2019-12-12,商品房,2015-08-29,普通住宅,满两年,非共有,无抵押,2020-01-16 15:11:08
108400934233,9833,93万,增城 荔城富鹏,菜园路,3室2厅1厨1卫,低楼层 (共8层),94.58㎡,平层,87.57㎡,暂无数据,南,未知结构,精装,一梯四户,无,70年,2020-01-10,商品房,2014-10-30,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:10
108400818340,49494,440万,天河 华景新城,华景新城逸晖居,3室1厅1厨1卫,低楼层 (共31层),88.9㎡,平层,70.99㎡,塔楼,西南,钢混结构,精装,三梯八户,有,70年,2019-11-19,商品房,2015-03-18,普通住宅,满两年,共有,有抵押 100万元,2020-01-16 15:11:11
108400793359,27090,233万,番禺 市桥东,星尚花园,3室2厅1厨1卫,中楼层 (共26层),86.01㎡,平层,72.25㎡,塔楼,北,钢混结构,精装,两梯五户,有,70年,2019-11-07,商品房,2017-03-30,普通住宅,满两年,非共有,有抵押 65万元 中国工商银行 客户偿还,2020-01-16 15:11:12
108400087660,31087,280万,黄埔 科学城,万科新里程,3室2厅1厨1卫,低楼层 (共25层),90.07㎡,平层,74.53㎡,塔楼,北,钢混结构,精装,两梯六户,有,70年,2018-10-12,商品房,2011-07-13,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:13
108400774407,28793,260万,白云 京溪,广信春兰花园,3室1厅1厨1卫,高楼层 (共9层),90.3㎡,平层,暂无数据,塔楼,南,钢混结构,简装,一梯四户,无,70年,2019-10-29,商品房,2008-05-15,普通住宅,满五年,共有,无抵押,2020-01-16 15:11:14
108400780042,38755,310万,番禺 万博,万科欧泊,2室2厅1厨1卫,中楼层 (共34层),79.99㎡,平层,64.27㎡,塔楼,北,钢混结构,精装,三梯六户,有,70年,2019-11-01,商品房,2015-09-02,普通住宅,满两年,非共有,有抵押 72万元,2020-01-16 15:11:15
108400900272,41566,308万,天河 水荫,广州大道中,2室2厅1厨1卫,高楼层 (共9层),74.1㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯两户,无,70年,2019-12-24,商品房,2004-07-08,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:17
108400733606,27648,235万,白云 桂花岗,教育局宿舍,3室1厅1厨1卫,中楼层 (共8层),85㎡,平层,65.67㎡,塔楼,东 北,钢混结构,精装,一梯六户,有,70年,2019-10-11,商品房,1994-10-12,普通住宅,满五年,共有,无抵押,2020-01-16 15:11:18
108400415717,18192,179万,番禺 桥南,汇庭雅苑,3室2厅1厨1卫,高楼层 (共5层),98.4㎡,平层,暂无数据,塔楼,西南,钢混结构,精装,一梯四户,无,70年,2019-05-08,商品房,2006-04-10,普通住宅,满五年,非共有,有抵押 80万元 客户偿还,2020-01-16 15:11:19
108400645559,57472,395万,天河 珠江新城东,珠江太阳城广场裕富,1室1厅1厨1卫,高楼层 (共31层),68.73㎡,平层,55.61㎡,塔楼,北,钢混结构,精装,三梯七户,有,70年,2019-08-30,商品房,2009-02-22,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:20
108400773576,28221,280万,白云 金沙洲,保利西海岸星海花园,3室2厅1厨1卫,低楼层 (共11层),99.22㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,一梯四户,有,70年,2019-10-29,商品房,2016-02-23,普通住宅,满两年,非共有,有抵押 70万元 客户偿还,2020-01-16 15:11:21
108400820996,29947,280万,荔湾 黄沙,黄沙大道,3室2厅1厨1卫,中楼层 (共12层),93.5㎡,平层,74.64㎡,塔楼,东北,钢混结构,简装,一梯八户,有,70年,2019-11-20,商品房,1999-11-01,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:22
108400496912,40901,218万,海珠 江南西,江南西路,2室1厅1厨1卫,中楼层 (共8层),53.3㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯四户,有,70年,2019-06-19,商品房,2004-07-21,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:23
108400818725,37027,265万,荔湾 鹤洞,恒利翠竹苑,2室1厅1厨1卫,低楼层 (共24层),71.57㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,三梯八户,有,70年,2019-11-19,商品房,2014-11-04,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:24
108400368066,25026,175万,海珠 前进路,益丰花园,2室1厅1厨1卫,高楼层 (共9层),69.93㎡,平层,61.17㎡,塔楼,东 西,钢混结构,简装,一梯九户,无,70年,2019-04-14,商品房,2010-05-18,普通住宅,满五年,共有,无抵押,2020-01-16 15:11:25
108400860853,28630,98万,白云 新市,白云花园玫瑰阁,2室1厅1厨1卫,中楼层 (共9层),34.23㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯四户,无,70年,2019-12-07,商品房,2015-06-18,普通住宅,满两年,非共有,无抵押,2020-01-16 15:11:26
108400303740,45958,245万,越秀 水荫,水荫路,2室1厅1厨1卫,低楼层 (共9层),53.31㎡,平层,48.16㎡,塔楼,东 西 北,钢混结构,简装,一梯四户,无,70年,2019-03-12,商品房,2001-05-29,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:28
108400716419,9894,74万,花都 旧区,30号小区,3室2厅1厨1卫,高楼层 (共5层),74.8㎡,平层,暂无数据,暂无数据,南,未知结构,简装,一梯两户,暂无数据,70年,2019-10-01,商品房,2013-03-14,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:29
108400652013,26030,218万,番禺 市桥东,星尚花园,2室2厅1厨2卫,高楼层 (共26层),83.75㎡,平层,69.35㎡,塔楼,北,钢混结构,精装,两梯五户,有,70年,2019-09-01,商品房,2016-12-15,普通住宅,满两年,共有,有抵押 50万元 中国农业银行 业主自还,2020-01-16 15:11:30
108400530191,33731,255万,白云 机场路,又一居花园,2室2厅1厨1卫,高楼层 (共15层),75.6㎡,平层,64.93㎡,塔楼,北,钢混结构,精装,两梯八户,有,70年,2019-07-06,商品房,2013-03-22,普通住宅,满五年,共有,无抵押,2020-01-16 15:11:32
108400829545,8664,62.5万,增城 荔城富鹏,沙园中路,2室2厅1厨1卫,高楼层 (共8层),72.14㎡,平层,64.52㎡,塔楼,南 西,钢混结构,精装,一梯六户,暂无数据,70年,2019-11-24,商品房,2017-12-25,普通住宅,满两年,非共有,有抵押 40万元 农商行 客户偿还,2020-01-16 15:11:34
108400866279,13378,230万,增城 新塘北,亚太新城富丽园,4室2厅2厨2卫,高楼层 (共7层),171.93㎡,平层,142.6㎡,塔楼,东 西,钢混结构,精装,一梯三户,有,70年,2019-12-09,商品房,2009-07-22,普通住宅,满五年,共有,有抵押 20万元 客户偿还,2020-01-16 15:11:35
108400378519,33077,430万,荔湾 龙溪,中铁荔湾国际城,4室2厅1厨2卫,中楼层 (共33层),130㎡,平层,105.03㎡,塔楼,南 北,钢混结构,简装,两梯五户,有,70年,2019-04-19,商品房,2016-04-25,普通住宅,满两年,非共有,有抵押 60万元 业主自还,2020-01-16 15:11:36
108400382802,21380,93万,白云 同德围,白云雅苑云雅大街,1室1厅1厨1卫,高楼层 (共9层),43.5㎡,平层,暂无数据,平房,东,钢混结构,简装,一梯四户,无,70年,2019-04-21,商品房,2017-02-03,普通住宅,满两年,非共有,有抵押 25万元 业主自还,2020-01-16 15:11:37
108400376101,24702,205万,白云 黄石,祥景花园雍翠园,2室2厅1厨1卫,低楼层 (共15层),82.99㎡,平层,73㎡,塔楼,南,钢混结构,简装,两梯八户,有,70年,2019-04-18,商品房,2017-05-09,普通住宅,满两年,非共有,有抵押 30万元,2020-01-16 15:11:38
108400882310,13551,115万,增城 永和,崇和花园,2室2厅1厨1卫,中楼层 (共18层),84.87㎡,平层,70.07㎡,塔楼,北,钢混结构,毛坯,两梯四户,有,70年,2019-12-17,商品房,2017-01-24,普通住宅,满两年,共有,有抵押 37万元 中国建设银行 客户偿还,2020-01-16 15:11:40
108400748716,33615,299万,海珠 江燕路,海富花园,2室2厅1厨1卫,高楼层 (共10层),88.95㎡,平层,暂无数据,塔楼,西南,钢混结构,简装,一梯两户,无,70年,2019-10-17,商品房,2012-12-12,普通住宅,满五年,共有,有抵押 60万元,2020-01-16 15:11:41
108400678775,26757,198万,白云 景泰,景泰新村,3室2厅1厨1卫,中楼层 (共8层),74㎡,平层,暂无数据,塔楼,南,钢混结构,简装,一梯四户,无,70年,2019-09-14,商品房,2004-07-19,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:42
108400848494,43428,560万,天河 东圃,旭景家园熙苑,4室2厅1厨2卫,低楼层 (共18层),128.95㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,70年,2019-12-03,商品房,2017-11-09,普通住宅,满两年,非共有,有抵押 300万元 工行 客户偿还,2020-01-16 15:11:43
108400795254,19893,193万,增城 凤凰城,碧桂园凤凰城凤馨苑,2室2厅1厨1卫,高楼层 (共18层),97.02㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,70年,2019-11-08,商品房,2004-04-02,普通住宅,满五年,共有,无抵押,2020-01-16 15:11:44
108400388735,38234,490万,海珠 金碧,金碧花园第三金碧,4室2厅1厨2卫,中楼层 (共32层),128.16㎡,平层,104.85㎡,塔楼,东南 南,钢混结构,精装,两梯六户,有,70年,2019-04-24,商品房,2014-01-08,普通住宅,满五年,非共有,有抵押 350万元,2020-01-16 15:11:45
108400717475,16471,133万,增城 荔城增江,敏捷莱茵花园,2室2厅1厨1卫,中楼层 (共18层),80.75㎡,平层,67.63㎡,塔楼,东北,钢混结构,精装,两梯四户,有,70年,2019-10-02,商品房,2017-05-17,普通住宅,满两年,非共有,无抵押,2020-01-16 15:11:46
108400520734,20071,200.5万,番禺 洛溪,吉祥北园,3室2厅1厨1卫,中楼层 (共7层),99.9㎡,平层,暂无数据,板塔结合,西北,钢混结构,简装,一梯四户,无,70年,2019-07-01,商品房,2003-07-01,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:48
108400773882,39347,260万,越秀 农讲所,中山三路北横街,2室1厅1厨1卫,低楼层 (共9层),66.08㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,一梯十三户,无,70年,2019-10-29,商品房,2008-04-24,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:49
108400922880,42477,153万,荔湾 西华路,桃源社区,2室1厅1厨1卫,低楼层 (共9层),36.02㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,一梯四户,无,70年,2020-01-04,商品房,2014-01-02,普通住宅,满五年,非共有,无抵押,2020-01-16 15:11:50
108400766698,46957,270万,越秀 建设路,建设六马路青菜岗,3室1厅1厨1卫,低楼层 (共7层),57.5㎡,平层,暂无数据,塔楼,东,钢混结构,精装,一梯七户,无,70年,2019-10-25,商品房,2019-10-25,普通住宅,未满两年,共有,无抵押,2020-01-16 15:11:51
